Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression
2026-7-23, 09:30:21.719000, 28730.75, 28751.50, 28640.00, 28665.00, 7250, 6653, 28696.81, 28685.50, 28695.75, 3902, 3348, 0.00, 0.00
2026-7-23, 09:34:21.134013, 28665.00, 28762.75, 28646.00, 28736.25, 7250, 6783, 28702.50, 28715.00, 28704.38, 3414, 3836, 0.00, 0.00
2026-7-23, 09:38:15.868003, 28736.25, 28773.25, 28668.00, 28670.25, 7250, 6708, 28711.94, 28703.83, 28720.63, 3764, 3486, 0.00, 0.00
2026-7-23, 09:42:33.951001, 28670.25, 28674.75, 28625.50, 28661.75, 7250, 6787, 28658.06, 28654.00, 28650.13, 3681, 3569, 0.00, 0.00
2026-7-23, 09:47:02.337004, 28661.75, 28670.50, 28593.00, 28593.00, 7250, 6747, 28629.56, 28618.83, 28631.75, 3942, 3308, 0.00, 0.00
2026-7-23, 09:51:45.128001, 28593.50, 28619.50, 28577.25, 28595.50, 7250, 6895, 28596.44, 28597.42, 28598.38, 3470, 3780, 0.00, 0.00
2026-7-23, 09:56:48.273004, 28595.50, 28618.50, 28567.00, 28574.25, 7250, 6735, 28588.81, 28586.58, 28592.75, 3727, 3523, 0.00, 0.00
2026-7-23, 10:01:39.497001, 28574.25, 28590.50, 28534.75, 28539.25, 7250, 6864, 28559.69, 28554.83, 28562.63, 3829, 3421, 0.00, 0.00
2026-7-23, 10:06:47.232000, 28539.25, 28560.00, 28520.00, 28526.25, 7250, 6641, 28536.38, 28535.42, 28540.00, 3775, 3475, 0.00, 0.00
2026-7-23, 10:11:14.434000, 28525.50, 28527.75, 28483.00, 28500.00, 7250, 6343, 28509.06, 28503.58, 28505.38, 3853, 3397, 0.00, 0.00
2026-7-23, 10:14:55.493001, 28500.00, 28535.00, 28492.00, 28530.75, 7250, 6692, 28514.44, 28519.25, 28513.50, 3390, 3860, 28487.00, 0.00
2026-7-23, 10:19:36.996002, 28530.75, 28569.00, 28491.75, 28491.75, 7250, 6552, 28520.81, 28517.50, 28530.38, 3877, 3373, 0.00, 0.00
2026-7-23, 10:22:48.514016, 28491.50, 28510.00, 28459.00, 28472.25, 7250, 6744, 28483.19, 28480.42, 28484.50, 3783, 3467, 0.00, 0.00
2026-7-23, 10:27:00.701000, 28471.50, 28480.75, 28432.50, 28470.75, 7250, 6761, 28463.88, 28461.33, 28456.63, 3669, 3581, 0.00, 0.00
2026-7-23, 10:31:47.799004, 28470.75, 28535.50, 28462.75, 28534.50, 7250, 6772, 28500.88, 28510.92, 28499.13, 3422, 3828, 0.00, 0.00
2026-7-23, 10:37:23.878000, 28534.25, 28551.00, 28505.00, 28514.00, 7250, 6846, 28526.06, 28523.33, 28528.00, 3667, 3583, 0.00, 0.00
2026-7-23, 10:43:32.802034, 28514.00, 28535.75, 28478.25, 28515.50, 7250, 6848, 28510.88, 28509.83, 28507.00, 3636, 3614, 0.00, 0.00
2026-7-23, 10:51:12.133001, 28515.50, 28584.00, 28513.25, 28580.75, 7250, 6792, 28548.38, 28559.33, 28548.63, 3315, 3935, 0.00, 0.00
2026-7-23, 10:58:43.637002, 28580.75, 28628.75, 28573.25, 28607.00, 7250, 6575, 28597.44, 28603.00, 28601.00, 3523, 3727, 0.00, 0.00
2026-7-23, 11:04:39.420001, 28607.00, 28644.25, 28576.75, 28643.50, 7250, 6797, 28617.88, 28621.50, 28610.50, 3561, 3689, 0.00, 0.00
2026-7-23, 11:12:21.225000, 28643.25, 28659.00, 28609.50, 28647.00, 7250, 6758, 28639.69, 28638.50, 28634.25, 3659, 3591, 0.00, 0.00
2026-7-23, 11:22:23.922000, 28646.75, 28715.00, 28646.25, 28709.50, 7250, 6646, 28679.38, 28690.25, 28680.63, 3539, 3711, 0.00, 0.00
2026-7-23, 11:29:26.054001, 28709.50, 28713.75, 28682.25, 28703.75, 7250, 6720, 28702.31, 28699.92, 28698.00, 3739, 3511, 0.00, 0.00
2026-7-23, 11:38:11.264009, 28703.75, 28738.25, 28672.00, 28674.00, 7250, 6652, 28697.00, 28694.75, 28705.13, 3707, 3543, 0.00, 0.00
2026-7-23, 11:45:09.111000, 28673.50, 28674.25, 28616.50, 28621.50, 7250, 6761, 28646.44, 28637.42, 28645.38, 3734, 3516, 0.00, 0.00
2026-7-23, 11:51:58.693003, 28621.50, 28647.00, 28609.50, 28635.00, 7250, 6844, 28628.25, 28630.50, 28628.25, 3552, 3698, 0.00, 0.00
2026-7-23, 12:00:00.861001, 28634.50, 28663.25, 28588.00, 28606.50, 7250, 6768, 28623.06, 28619.25, 28625.63, 3653, 3597, 0.00, 0.00
2026-7-23, 12:07:19.842000, 28605.50, 28658.25, 28597.50, 28646.75, 7250, 6570, 28627.00, 28634.17, 28627.88, 3551, 3699, 0.00, 0.00
2026-7-23, 12:17:08.227001, 28647.00, 28676.75, 28614.75, 28665.00, 7250, 6673, 28650.88, 28652.17, 28645.75, 3479, 3771, 0.00, 0.00
2026-7-23, 12:26:09.099001, 28665.25, 28673.00, 28588.75, 28593.25, 7250, 6781, 28630.06, 28618.33, 28630.88, 3742, 3508, 0.00, 0.00
2026-7-23, 12:37:06.766000, 28593.00, 28629.25, 28570.50, 28618.25, 7250, 6831, 28602.75, 28606.00, 28599.88, 3577, 3673, 0.00, 0.00
2026-7-23, 12:48:20.868000, 28618.25, 28629.00, 28555.25, 28571.75, 7250, 6799, 28593.56, 28585.33, 28592.13, 3692, 3558, 0.00, 0.00
2026-7-23, 13:00:42.069000, 28573.25, 28582.25, 28542.50, 28574.50, 7250, 6886, 28568.13, 28566.42, 28562.38, 3552, 3698, 0.00, 0.00
2026-7-23, 13:13:12.073000, 28574.25, 28580.50, 28545.25, 28580.50, 7250, 6792, 28570.13, 28568.75, 28562.88, 3393, 3857, 0.00, 0.00
2026-7-23, 13:24:39.983017, 28580.50, 28603.50, 28555.00, 28572.50, 7250, 6747, 28577.88, 28577.00, 28579.25, 3555, 3695, 0.00, 0.00
2026-7-23, 13:36:44.334000, 28572.25, 28578.50, 28545.00, 28562.75, 7250, 6734, 28564.63, 28562.08, 28561.75, 3469, 3781, 0.00, 0.00
2026-7-23, 13:50:13.445001, 28562.75, 28569.25, 28525.25, 28540.75, 7250, 6692, 28549.50, 28545.08, 28547.25, 3740, 3510, 0.00, 0.00
2026-7-23, 14:01:17.249019, 28540.75, 28548.25, 28501.00, 28507.25, 7250, 6806, 28524.31, 28518.83, 28524.63, 3719, 3531, 0.00, 0.00
2026-7-23, 14:14:51.964000, 28507.25, 28568.00, 28504.50, 28566.00, 7250, 6716, 28536.44, 28546.17, 28536.25, 3286, 3964, 0.00, 0.00
2026-7-23, 14:24:54.454002, 28566.00, 28595.50, 28558.75, 28561.50, 7250, 6681, 28570.44, 28571.92, 28577.13, 3542, 3708, 0.00, 0.00
2026-7-23, 14:31:48.647002, 28561.50, 28570.00, 28516.00, 28517.50, 7250, 6783, 28541.25, 28534.50, 28543.00, 3668, 3582, 0.00, 0.00
2026-7-23, 14:42:31.975000, 28517.00, 28546.00, 28486.25, 28537.75, 7250, 6796, 28521.75, 28523.33, 28516.13, 3639, 3611, 0.00, 0.00
2026-7-23, 14:50:11.728001, 28538.00, 28544.25, 28505.25, 28529.75, 7250, 6730, 28529.31, 28526.42, 28524.75, 3533, 3717, 0.00, 0.00
2026-7-23, 14:54:40.013000, 28531.50, 28631.00, 28529.00, 28628.75, 7250, 6780, 28580.06, 28596.25, 28580.00, 3524, 3726, 0.00, 0.00
2026-7-23, 14:58:30.706000, 28628.50, 28633.50, 28612.50, 28613.25, 7250, 6370, 28621.94, 28619.75, 28623.00, 3890, 3360, 0.00, 0.00
2026-7-23, 14:59:49.862004, 28613.25, 28653.25, 28605.50, 28650.75, 7250, 6253, 28630.69, 28636.50, 28629.38, 3640, 3610, 0.00, 0.00
2026-7-23, 15:00:32.866006, 28651.00, 28719.75, 28646.50, 28706.00, 7250, 5897, 28680.81, 28690.75, 28683.13, 3460, 3790, 0.00, 0.00
2026-7-23, 15:03:15.376011, 28706.00, 28747.00, 28697.50, 28723.50, 7250, 6228, 28718.50, 28722.67, 28722.25, 3343, 3907, 0.00, 0.00
2026-7-23, 15:13:02.696000, 28722.25, 28782.00, 28718.50, 28756.75, 7250, 6384, 28744.88, 28752.42, 28750.25, 3280, 3970, 0.00, 0.00
2026-7-23, 15:40:28.776005, 28757.00, 28757.00, 28624.00, 28662.00, 7250, 6387, 28700.00, 28681.00, 28690.50, 3601, 3649, 0.00, 28762.00
2026-7-23, 17:27:03.391000, 28662.50, 28736.00, 28657.25, 28682.00, 7250, 6870, 28684.44, 28691.75, 28696.63, 3700, 3550, 0.00, 28741.00
2026-7-23, 18:42:16.145000, 28683.00, 28724.00, 28615.75, 28639.50, 7250, 6863, 28665.56, 28659.75, 28669.88, 3685, 3565, 0.00, 0.00
2026-7-23, 19:18:28.090000, 28638.50, 28699.50, 28618.00, 28690.50, 7250, 6809, 28661.63, 28669.33, 28658.75, 3518, 3732, 0.00, 0.00
2026-7-23, 20:08:03.316001, 28690.50, 28701.50, 28593.75, 28630.75, 7250, 6911, 28654.13, 28642.00, 28647.63, 3669, 3581, 0.00, 0.00
2026-7-23, 21:11:52.306000, 28631.00, 28632.00, 28515.00, 28527.50, 7250, 6467, 28576.38, 28558.17, 28573.50, 3889, 3361, 0.00, 0.00
2026-7-23, 22:11:13.033000, 28525.50, 28560.75, 28470.00, 28474.00, 7250, 6693, 28507.56, 28501.58, 28515.38, 3517, 3733, 28465.00, 0.00
2026-7-23, 23:03:51.060000, 28474.50, 28600.25, 28465.50, 28583.00, 7250, 6701, 28530.81, 28549.58, 28532.88, 3368, 3882, 28460.50, 0.00
2026-7-24, 00:14:44.804000, 28583.00, 28607.00, 28503.00, 28549.25, 7250, 6572, 28560.56, 28553.08, 28555.00, 3607, 3643, 28498.00, 0.00
2026-7-24, 01:23:52.384001, 28549.25, 28630.50, 28481.00, 28625.00, 7250, 6634, 28571.44, 28578.83, 28555.75, 3385, 3865, 0.00, 0.00
2026-7-24, 02:12:55.034008, 28625.00, 28663.00, 28568.00, 28568.00, 7250, 6661, 28606.00, 28599.67, 28615.50, 3855, 3395, 0.00, 0.00
2026-7-24, 03:11:05.483026, 28568.00, 28681.25, 28556.50, 28651.00, 7250, 6643, 28614.19, 28629.58, 28618.88, 3309, 3941, 0.00, 0.00
2026-7-24, 04:21:46.128000, 28652.00, 28706.25, 28648.25, 28665.00, 7250, 6606, 28667.88, 28673.17, 28677.25, 3489, 3761, 28643.25, 0.00
2026-7-24, 05:34:57.600000, 28664.50, 28666.75, 28606.25, 28608.75, 7250, 6699, 28636.56, 28627.25, 28636.50, 3812, 3438, 0.00, 0.00
2026-7-24, 06:48:02.705000, 28609.25, 28700.00, 28601.50, 28692.50, 7250, 6200, 28650.81, 28664.67, 28650.75, 3175, 4075, 0.00, 0.00
2026-7-24, 07:14:47.744000, 28692.75, 28698.50, 28615.00, 28615.00, 7250, 6607, 28655.31, 28642.83, 28656.75, 3858, 3392, 0.00, 0.00
2026-7-24, 07:52:22.923004, 28615.00, 28617.25, 28571.75, 28597.25, 7250, 6541, 28600.31, 28595.42, 28594.50, 3743, 3507, 0.00, 0.00
2026-7-24, 08:21:08.655001, 28597.25, 28616.00, 28538.00, 28540.25, 4485, 4192, 28572.88, 28564.75, 28577.00, 2483, 2002, 0.00, 0.00
2026-7-24, 08:30:00.000000, 28540.00, 28543.00, 28499.50, 28520.25, 7250, 6787, 28525.69, 28520.92, 28521.25, 3617, 3633, 0.00, 0.00
2026-7-24, 08:31:32.545000, 28519.75, 28602.25, 28515.50, 28602.25, 7250, 6816, 28559.94, 28573.33, 28558.88, 3336, 3914, 0.00, 0.00
2026-7-24, 08:34:56.249002, 28602.25, 28622.00, 28518.50, 28538.50, 7250, 6661, 28570.31, 28559.67, 28570.25, 3693, 3557, 0.00, 28627.00
2026-7-24, 08:37:47.364000, 28538.75, 28564.50, 28486.75, 28496.25, 7250, 6752, 28521.56, 28515.83, 28525.63, 3694, 3556, 0.00, 0.00
2026-7-24, 08:41:08.104004, 28496.25, 28506.50, 28458.25, 28486.50, 7250, 6863, 28486.88, 28483.75, 28482.38, 3608, 3642, 0.00, 0.00
2026-7-24, 08:45:15.001000, 28487.50, 28494.25, 28445.00, 28475.00, 7250, 6774, 28475.44, 28471.42, 28469.63, 3782, 3468, 0.00, 0.00
2026-7-24, 08:49:17.818005, 28475.00, 28511.75, 28387.50, 28391.50, 7250, 6733, 28441.44, 28430.25, 28449.63, 3871, 3379, 0.00, 0.00
2026-7-24, 08:51:31.739000, 28391.50, 28399.25, 28335.75, 28343.50, 7250, 6863, 28367.50, 28359.50, 28367.50, 3780, 3470, 0.00, 0.00
2026-7-24, 08:54:53.246000, 28342.50, 28354.75, 28313.50, 28352.75, 7250, 6924, 28340.88, 28340.33, 28334.13, 3613, 3637, 0.00, 0.00
2026-7-24, 08:58:13.825001, 28352.75, 28385.75, 28304.25, 28382.25, 7250, 6329, 28356.25, 28357.42, 28345.00, 3760, 3490, 0.00, 0.00
2026-7-24, 09:01:11.854020, 28381.50, 28394.75, 28328.50, 28332.25, 7250, 6700, 28359.25, 28351.83, 28361.63, 3725, 3525, 0.00, 0.00
2026-7-24, 09:04:43.203000, 28333.00, 28426.75, 28331.00, 28422.25, 7250, 6751, 28378.25, 28393.33, 28378.88, 3342, 3908, 0.00, 0.00
2026-7-24, 09:08:56.840000, 28422.25, 28440.25, 28392.25, 28397.50, 7250, 6901, 28413.06, 28410.00, 28416.25, 3702, 3548, 0.00, 0.00
2026-7-24, 09:12:58.144000, 28397.75, 28451.25, 28359.25, 28363.50, 7250, 6668, 28392.94, 28391.33, 28405.25, 3682, 3568, 0.00, 0.00
2026-7-24, 09:16:27.465000, 28363.25, 28378.25, 28299.00, 28334.75, 7250, 6702, 28343.81, 28337.33, 28338.63, 3726, 3524, 0.00, 0.00
2026-7-24, 09:20:01.548000, 28335.00, 28423.50, 28306.25, 28386.50, 7250, 6871, 28362.81, 28372.08, 28364.88, 3460, 3790, 0.00, 0.00
2026-7-24, 09:24:49.083000, 28386.25, 28407.50, 28363.50, 28364.50, 7250, 6955, 28380.44, 28378.50, 28385.50, 3608, 3642, 0.00, 0.00
2026-7-24, 09:30:22.996000, 28364.00, 28376.50, 28302.25, 28338.00, 7250, 6935, 28345.19, 28338.92, 28339.38, 3659, 3591, 0.00, 0.00
2026-7-24, 09:36:03.219000, 28339.00, 28344.25, 28267.75, 28277.00, 7250, 6403, 28307.00, 28296.33, 28306.00, 4008, 3242, 0.00, 0.00
2026-7-24, 09:41:16.557003, 28277.00, 28307.50, 28254.50, 28264.00, 7250, 6334, 28275.75, 28275.33, 28281.00, 3550, 3700, 0.00, 0.00
2026-7-24, 09:46:09.188000, 28264.00, 28356.75, 28261.75, 28354.25, 7250, 6207, 28309.19, 28324.25, 28309.25, 3238, 4012, 0.00, 0.00
2026-7-24, 09:50:33.540000, 28355.00, 28381.00, 28311.25, 28377.00, 7250, 6597, 28356.06, 28356.42, 28346.13, 3721, 3529, 0.00, 0.00
2026-7-24, 09:56:27.339009, 28377.00, 28461.50, 28367.00, 28444.00, 7250, 6799, 28412.38, 28424.17, 28414.25, 3262, 3988, 0.00, 0.00
2026-7-24, 10:00:07.917002, 28443.75, 28478.50, 28411.25, 28411.25, 7250, 6684, 28436.19, 28433.67, 28444.88, 3707, 3543, 0.00, 0.00
2026-7-24, 10:04:15.059000, 28411.25, 28423.75, 28366.00, 28370.75, 7250, 6856, 28392.94, 28386.83, 28394.88, 3804, 3446, 0.00, 0.00
2026-7-24, 10:09:55.364000, 28370.00, 28486.75, 28355.00, 28427.00, 7250, 6897, 28409.69, 28422.92, 28420.88, 3287, 3963, 0.00, 0.00
2026-7-24, 10:12:53.038001, 28426.50, 28556.00, 28423.50, 28545.00, 7250, 6300, 28487.75, 28508.17, 28489.75, 3313, 3937, 0.00, 0.00
2026-7-24, 10:16:02.955000, 28543.75, 28557.25, 28453.50, 28505.75, 7250, 6476, 28515.06, 28505.50, 28505.38, 3502, 3748, 0.00, 0.00
2026-7-24, 10:20:45.700002, 28505.75, 28538.00, 28494.00, 28529.00, 7250, 6714, 28516.69, 28520.33, 28516.00, 3531, 3719, 0.00, 0.00
2026-7-24, 10:27:53.105000, 28528.75, 28551.75, 28484.50, 28515.50, 7250, 6670, 28520.13, 28517.25, 28518.13, 3743, 3507, 0.00, 0.00
2026-7-24, 10:32:36.799000, 28515.25, 28559.75, 28485.00, 28556.50, 7250, 6633, 28529.13, 28533.75, 28522.38, 3461, 3789, 0.00, 0.00
2026-7-24, 10:39:12.470001, 28556.50, 28577.50, 28490.00, 28515.00, 7250, 6586, 28534.75, 28527.50, 28533.75, 3627, 3623, 0.00, 28582.50
2026-7-24, 10:45:54.007000, 28514.50, 28548.25, 28491.75, 28540.25, 7250, 6596, 28523.69, 28526.75, 28520.00, 3604, 3646, 0.00, 0.00
2026-7-24, 10:53:41.843000, 28540.50, 28583.75, 28532.50, 28557.75, 7250, 6743, 28553.63, 28558.00, 28558.13, 3582, 3668, 0.00, 0.00
2026-7-24, 11:01:17.892000, 28558.00, 28620.00, 28552.75, 28620.00, 7250, 6678, 28587.69, 28597.58, 28586.38, 3292, 3958, 0.00, 0.00
2026-7-24, 11:10:16.869005, 28620.00, 28630.75, 28558.50, 28561.50, 7250, 6281, 28592.69, 28583.58, 28594.63, 3609, 3641, 0.00, 0.00
2026-7-24, 11:16:58.328000, 28560.25, 28594.00, 28552.50, 28577.50, 7250, 6670, 28571.06, 28574.67, 28573.25, 3528, 3722, 0.00, 0.00
2026-7-24, 11:29:02.383013, 28577.25, 28580.25, 28527.00, 28550.00, 7250, 6729, 28558.63, 28552.42, 28553.63, 3653, 3597, 0.00, 0.00
2026-7-24, 11:36:25.992007, 28550.00, 28551.75, 28490.75, 28492.25, 7250, 6683, 28521.19, 28511.58, 28521.25, 3670, 3580, 0.00, 0.00
2026-7-24, 11:46:53.515000, 28492.00, 28502.75, 28460.25, 28500.75, 7250, 6769, 28488.94, 28487.92, 28481.50, 3462, 3788, 0.00, 0.00
2026-7-24, 11:57:36.610001, 28500.50, 28511.00, 28445.50, 28452.75, 7250, 5919, 28477.44, 28469.75, 28478.25, 3806, 3444, 0.00, 0.00
2026-7-24, 12:06:15.421001, 28452.75, 28476.25, 28427.00, 28455.75, 7250, 6508, 28452.94, 28453.00, 28451.63, 3607, 3643, 0.00, 0.00
2026-7-24, 12:15:03.653000, 28455.75, 28506.75, 28441.00, 28505.75, 7250, 6603, 28477.31, 28484.50, 28473.88, 3469, 3781, 0.00, 0.00
2026-7-24, 12:27:01.742000, 28505.75, 28544.00, 28503.75, 28506.75, 7250, 6338, 28515.06, 28518.17, 28523.88, 3620, 3630, 0.00, 0.00
2026-7-24, 12:37:56.291001, 28506.75, 28510.75, 28452.00, 28481.25, 7250, 6370, 28487.69, 28481.33, 28481.38, 3812, 3438, 0.00, 0.00
2026-7-24, 12:50:20.037000, 28481.75, 28501.75, 28448.00, 28456.00, 7250, 6829, 28471.88, 28468.58, 28474.88, 3690, 3560, 0.00, 0.00
2026-7-24, 13:06:02.232000, 28455.75, 28467.25, 28396.25, 28396.75, 7250, 6680, 28429.00, 28420.08, 28431.75, 3711, 3539, 0.00, 0.00
2026-7-24, 13:20:01.398000, 28397.00, 28399.50, 28339.25, 28351.75, 7250, 6458, 28371.88, 28363.50, 28369.38, 3559, 3691, 0.00, 0.00
2026-7-24, 13:29:11.150000, 28351.25, 28354.75, 28278.75, 28293.50, 7250, 6749, 28319.56, 28309.00, 28316.75, 3615, 3635, 0.00, 0.00
2026-7-24, 13:35:56.989007, 28293.25, 28321.75, 28266.00, 28266.00, 7250, 6759, 28286.75, 28284.58, 28293.88, 3597, 3653, 0.00, 0.00
2026-7-24, 13:42:02.358002, 28266.00, 28325.50, 28259.00, 28300.25, 7250, 6747, 28287.69, 28294.92, 28292.25, 3539, 3711, 0.00, 0.00
2026-7-24, 13:50:15.237000, 28300.00, 28328.50, 28288.50, 28325.75, 7250, 6803, 28310.69, 28314.25, 28308.50, 3612, 3638, 0.00, 0.00
2026-7-24, 14:01:27.088006, 28325.75, 28328.00, 28236.50, 28240.75, 7250, 6788, 28282.75, 28268.42, 28282.25, 3929, 3321, 0.00, 0.00
2026-7-24, 14:09:10.283000, 28240.75, 28259.50, 28212.50, 28236.50, 7250, 6765, 28237.31, 28236.17, 28236.00, 3559, 3691, 0.00, 0.00
2026-7-24, 14:17:33.820009, 28236.50, 28257.00, 28219.00, 28249.00, 7250, 6883, 28240.38, 28241.67, 28238.00, 3558, 3692, 0.00, 0.00
2026-7-24, 14:28:38.324000, 28249.00, 28302.75, 28249.00, 28281.00, 7250, 6602, 28270.44, 28277.58, 28275.88, 3587, 3663, 0.00, 0.00
2026-7-24, 14:35:35.259000, 28281.25, 28304.75, 28245.75, 28250.00, 7250, 6380, 28270.44, 28266.83, 28275.25, 3872, 3378, 0.00, 0.00
2026-7-24, 14:43:09.766001, 28249.75, 28291.00, 28238.75, 28245.25, 7250, 6780, 28256.19, 28258.33, 28264.88, 3643, 3607, 0.00, 0.00
2026-7-24, 14:50:23.993000, 28245.25, 28280.00, 28224.50, 28258.00, 7250, 6517, 28251.94, 28254.17, 28252.25, 3741, 3509, 0.00, 0.00
2026-7-24, 14:55:03.192001, 28258.00, 28276.75, 28247.50, 28253.25, 7250, 6373, 28258.88, 28259.17, 28262.13, 3475, 3775, 0.00, 0.00
2026-7-24, 14:59:28.028000, 28253.25, 28295.00, 28251.00, 28287.00, 7250, 6201, 28271.56, 28277.67, 28273.00, 3387, 3863, 0.00, 0.00
2026-7-24, 15:00:01.667002, 28287.25, 28303.25, 28259.25, 28269.00, 7250, 6385, 28279.69, 28277.17, 28281.25, 3783, 3467, 0.00, 0.00
2026-7-24, 15:09:31.500000, 28268.50, 28329.50, 28266.50, 28310.25, 7250, 6712, 28293.69, 28302.08, 28298.00, 3522, 3728, 0.00, 0.00
2026-7-24, 15:58:18.302003, 28310.00, 28313.50, 28301.50, 28306.50, 170, 160, 28307.88, 28307.17, 28307.50, 90, 80, 0.00, 0.00
2026-7-26, 17:00:00.000000, 28500.00, 28682.25, 28500.00, 28622.75, 7250, 6311, 28576.25, 28601.67, 28591.13, 3637, 3613, 0.00, 28687.25
2026-7-26, 17:25:17.328000, 28620.75, 28693.50, 28597.75, 28686.00, 7250, 6689, 28649.50, 28659.08, 28645.63, 3444, 3806, 0.00, 0.00
2026-7-26, 18:49:23.140000, 28686.00, 28733.75, 28615.00, 28655.75, 7250, 6611, 28672.63, 28668.17, 28674.38, 3641, 3609, 0.00, 0.00
2026-7-26, 19:15:01.874001, 28655.75, 28660.75, 28581.75, 28618.75, 7250, 6822, 28629.25, 28620.42, 28621.25, 3786, 3464, 0.00, 0.00
2026-7-26, 19:57:35.284000, 28619.50, 28634.50, 28525.00, 28590.00, 7250, 6752, 28592.25, 28583.17, 28579.75, 3760, 3490, 0.00, 0.00
2026-7-26, 20:38:33.068001, 28590.00, 28655.50, 28571.75, 28653.25, 7250, 6703, 28617.63, 28626.83, 28613.63, 3509, 3741, 0.00, 0.00
2026-7-26, 21:41:45.558001, 28653.00, 28658.50, 28592.75, 28643.75, 7250, 6939, 28637.00, 28631.67, 28625.63, 3778, 3472, 0.00, 0.00
2026-7-26, 23:38:06.701001, 28644.00, 28728.50, 28635.00, 28723.00, 7250, 6705, 28682.63, 28695.50, 28681.75, 3409, 3841, 0.00, 0.00
2026-7-27, 01:11:04.273002, 28723.00, 28732.00, 28680.00, 28699.25, 7250, 6717, 28708.56, 28703.75, 28706.00, 3726, 3524, 0.00, 0.00
2026-7-27, 02:32:56.420000, 28699.25, 28744.00, 28658.50, 28728.00, 7250, 6552, 28707.44, 28710.17, 28701.25, 3531, 3719, 0.00, 0.00
2026-7-27, 03:52:50.867001, 28728.00, 28763.25, 28718.25, 28741.50, 7250, 6451, 28737.75, 28741.00, 28740.75, 3497, 3753, 0.00, 0.00
2026-7-27, 05:20:04.141007, 28741.75, 28758.00, 28645.50, 28660.75, 7250, 6652, 28701.50, 28688.08, 28701.75, 3830, 3420, 0.00, 0.00
2026-7-27, 06:33:13.122000, 28660.50, 28697.75, 28629.25, 28639.25, 7250, 6505, 28656.69, 28655.42, 28663.50, 3609, 3641, 0.00, 0.00
2026-7-27, 07:24:13.477000, 28638.50, 28700.00, 28631.75, 28669.00, 7250, 6743, 28659.81, 28666.92, 28665.88, 3509, 3741, 0.00, 0.00
2026-7-27, 08:05:39.846000, 28670.00, 28676.00, 28593.75, 28599.00, 7250, 6645, 28634.69, 28622.92, 28634.88, 3976, 3274, 0.00, 0.00
2026-7-27, 08:29:13.804000, 28599.25, 28604.50, 28588.00, 28590.50, 788, 692, 28595.56, 28594.33, 28596.25, 461, 327, 0.00, 0.00
2026-7-27, 08:30:00.000000, 28590.50, 28615.75, 28552.50, 28564.75, 7250, 6921, 28580.88, 28577.67, 28584.13, 3544, 3706, 0.00, 0.00
2026-7-27, 08:31:55.315000, 28564.50, 28597.00, 28487.00, 28515.00, 7250, 6880, 28540.88, 28533.00, 28542.00, 3787, 3463, 0.00, 0.00
2026-7-27, 08:34:33.560006, 28515.00, 28613.75, 28510.75, 28604.25, 7250, 6814, 28560.94, 28576.25, 28562.25, 3358, 3892, 0.00, 0.00
2026-7-27, 08:37:18.030000, 28604.50, 28607.00, 28512.75, 28521.75, 7250, 6780, 28561.50, 28547.17, 28559.88, 3804, 3446, 0.00, 28612.00
2026-7-27, 08:40:20.031000, 28521.00, 28532.00, 28441.00, 28450.50, 7250, 6740, 28486.13, 28474.50, 28486.50, 3831, 3419, 0.00, 0.00
2026-7-27, 08:43:20.076001, 28450.50, 28484.75, 28428.00, 28445.00, 7250, 6865, 28452.06, 28452.58, 28456.38, 3442, 3808, 0.00, 0.00
2026-7-27, 08:46:30.658003, 28445.00, 28489.00, 28422.75, 28470.00, 7250, 6878, 28456.69, 28460.58, 28455.88, 3494, 3756, 0.00, 0.00
2026-7-27, 08:50:24.948000, 28470.50, 28504.00, 28449.00, 28461.25, 7250, 6923, 28471.19, 28471.42, 28476.50, 3552, 3698, 0.00, 0.00
2026-7-27, 08:54:34.151000, 28461.50, 28464.50, 28373.50, 28379.75, 7250, 6753, 28419.81, 28405.92, 28419.00, 4028, 3222, 0.00, 28469.50
2026-7-27, 08:58:22.375001, 28379.75, 28384.00, 28326.75, 28335.75, 7250, 6951, 28356.56, 28348.83, 28355.38, 3637, 3613, 0.00, 0.00
2026-7-27, 09:01:10.742001, 28336.00, 28336.00, 28287.50, 28296.75, 7250, 6540, 28314.06, 28306.75, 28311.75, 3759, 3491, 0.00, 0.00
2026-7-27, 09:04:15.315000, 28296.25, 28341.50, 28277.00, 28319.75, 7250, 6852, 28308.63, 28312.75, 28309.25, 3566, 3684, 0.00, 0.00
2026-7-27, 09:07:58.694013, 28319.75, 28347.75, 28240.00, 28253.25, 7250, 6848, 28290.19, 28280.33, 28293.88, 3874, 3376, 0.00, 0.00
2026-7-27, 09:11:15.788003, 28253.25, 28287.00, 28230.75, 28254.50, 7250, 6907, 28256.38, 28257.42, 28258.88, 3579, 3671, 0.00, 0.00
2026-7-27, 09:15:00.037001, 28254.25, 28299.00, 28224.25, 28270.75, 7250, 6912, 28262.06, 28264.67, 28261.63, 3585, 3665, 0.00, 0.00
2026-7-27, 09:19:16.309002, 28270.75, 28281.75, 28191.50, 28191.75, 7250, 6813, 28233.94, 28221.67, 28236.63, 4019, 3231, 0.00, 0.00
