Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression
2026-8-12, 10:30:00.000000, 29874.25, 29879.00, 29819.00, 29832.25, 4583, 4332, 29851.13, 29843.42, 29849.00, 2542, 2041, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 10:35:00.000000, 29831.75, 29858.25, 29830.00, 29832.75, 3113, 2843, 29838.19, 29840.33, 29844.13, 1513, 1600, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 10:40:00.000000, 29832.25, 29842.50, 29818.50, 29828.25, 2881, 2655, 29830.38, 29829.75, 29830.50, 1465, 1416, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 10:45:00.000000, 29829.00, 29847.50, 29819.00, 29847.25, 2515, 2350, 29835.69, 29837.92, 29833.25, 1189, 1326, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 10:50:00.000000, 29847.00, 29854.00, 29834.25, 29837.25, 2272, 2102, 29843.13, 29841.83, 29844.13, 1209, 1063, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 10:55:00.000000, 29836.75, 29843.25, 29829.75, 29831.75, 2025, 1934, 29835.38, 29834.92, 29836.50, 1084, 941, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:00:00.000000, 29832.75, 29861.25, 29829.00, 29851.00, 3056, 2817, 29843.50, 29847.08, 29845.13, 1415, 1641, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:05:00.000000, 29851.00, 29871.75, 29844.75, 29871.50, 1905, 1816, 29859.75, 29862.67, 29858.25, 894, 1011, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:10:00.000000, 29871.75, 29877.75, 29860.00, 29873.25, 2758, 2417, 29870.69, 29870.33, 29868.88, 1373, 1385, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:15:00.000000, 29873.50, 29876.75, 29857.75, 29861.50, 3028, 2543, 29867.38, 29865.33, 29867.25, 1596, 1432, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:20:00.000000, 29862.00, 29883.75, 29857.50, 29881.50, 2344, 2214, 29871.19, 29874.25, 29870.63, 1018, 1326, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:25:00.000000, 29881.25, 29887.75, 29869.50, 29873.50, 1880, 1772, 29878.00, 29876.92, 29878.63, 962, 918, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:30:00.000000, 29874.00, 29880.50, 29851.25, 29852.00, 3020, 2755, 29864.44, 29861.25, 29865.88, 1608, 1412, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:35:00.000000, 29852.25, 29886.00, 29851.00, 29885.00, 2746, 2453, 29868.56, 29874.00, 29868.50, 1316, 1430, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:40:00.000000, 29885.25, 29894.75, 29881.25, 29885.00, 3069, 2774, 29886.56, 29887.00, 29888.00, 1536, 1533, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:45:00.000000, 29885.50, 29899.00, 29879.00, 29896.75, 1947, 1858, 29890.06, 29891.58, 29889.00, 945, 1002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:50:00.000000, 29896.50, 29918.00, 29896.25, 29911.25, 3507, 3138, 29905.50, 29908.50, 29907.13, 1635, 1872, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 11:55:00.000000, 29911.50, 29914.00, 29903.00, 29905.50, 2076, 1956, 29908.50, 29907.50, 29908.50, 1140, 936, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:00:00.000000, 29906.25, 29924.25, 29902.50, 29919.50, 2265, 2148, 29913.13, 29915.42, 29913.38, 1021, 1244, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:05:00.000000, 29919.00, 29924.50, 29908.00, 29909.25, 2015, 1880, 29915.19, 29913.92, 29916.25, 1121, 894, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:10:00.000000, 29909.00, 29913.25, 29898.00, 29911.25, 2518, 2236, 29907.88, 29907.50, 29905.63, 1226, 1292, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:15:00.000000, 29911.50, 29911.75, 29889.25, 29899.50, 2700, 2485, 29903.00, 29900.17, 29900.50, 1445, 1255, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:20:00.000000, 29899.50, 29909.50, 29898.25, 29904.50, 2098, 1884, 29902.94, 29904.08, 29903.88, 994, 1104, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:25:00.000000, 29904.75, 29920.00, 29903.75, 29909.25, 2037, 1924, 29909.44, 29911.00, 29911.88, 1026, 1011, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:30:00.000000, 29910.00, 29919.50, 29901.25, 29909.50, 2074, 1964, 29910.06, 29910.08, 29910.38, 1017, 1057, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:35:00.000000, 29909.00, 29917.75, 29906.75, 29913.75, 1328, 1221, 29911.81, 29912.75, 29912.25, 666, 662, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:40:00.000000, 29914.25, 29922.25, 29908.00, 29915.00, 2198, 2058, 29914.88, 29915.08, 29915.13, 1098, 1100, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:45:00.000000, 29915.75, 29920.50, 29910.25, 29912.50, 1357, 1290, 29914.75, 29914.42, 29915.38, 709, 648, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:50:00.000000, 29912.50, 29924.00, 29904.50, 29907.75, 2095, 1907, 29912.19, 29912.08, 29914.25, 1111, 984, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 12:55:00.000000, 29907.00, 29913.00, 29901.50, 29910.25, 1218, 1161, 29907.94, 29908.25, 29907.25, 661, 557, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:00:00.000000, 29910.00, 29915.00, 29899.25, 29901.25, 1455, 1382, 29906.38, 29905.17, 29907.13, 813, 642, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:05:00.000000, 29900.50, 29904.25, 29890.25, 29899.25, 1567, 1463, 29898.56, 29897.92, 29897.25, 860, 707, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:10:00.000000, 29899.25, 29918.50, 29899.00, 29907.25, 1711, 1600, 29906.00, 29908.25, 29908.75, 889, 822, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:15:00.000000, 29907.00, 29909.25, 29893.00, 29901.00, 1831, 1741, 29902.56, 29901.08, 29901.13, 1063, 768, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:20:00.000000, 29901.25, 29909.75, 29890.50, 29908.75, 1882, 1774, 29902.56, 29903.00, 29900.13, 960, 922, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:25:00.000000, 29909.00, 29913.75, 29892.25, 29894.00, 1532, 1471, 29902.25, 29900.00, 29903.00, 879, 653, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:30:00.000000, 29893.75, 29912.50, 29893.75, 29903.50, 1654, 1516, 29900.88, 29903.25, 29903.13, 790, 864, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:35:00.000000, 29903.00, 29913.00, 29901.75, 29910.75, 1088, 1034, 29907.13, 29908.50, 29907.38, 548, 540, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:40:00.000000, 29910.75, 29932.00, 29910.25, 29919.50, 2710, 2475, 29918.13, 29920.58, 29921.13, 1188, 1522, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:45:00.000000, 29919.50, 29920.25, 29909.00, 29918.00, 1539, 1466, 29916.69, 29915.75, 29914.63, 795, 744, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:50:00.000000, 29918.50, 29923.25, 29908.75, 29909.00, 1210, 1101, 29914.88, 29913.67, 29916.00, 589, 621, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-12, 13:55:00.000000, 29908.75, 29909.25, 29885.00, 29889.75, 2786, 2576, 29898.19, 29894.67, 29897.13, 1482, 1304, 0.00, 0.00, 0.00, 29925.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:30:00.000000, 29910.25, 29947.25, 29863.50, 29945.50, 14522, 13653, 29916.63, 29918.75, 29905.38, 7196, 7326, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:35:00.000000, 29945.25, 30039.75, 29940.00, 30038.25, 13264, 12399, 29990.81, 30006.00, 29989.88, 6121, 7143, 0.00, 30051.75, 0.00, 30051.75, 0.00, 30058.50, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:40:00.000000, 30038.00, 30053.50, 29995.50, 30012.25, 9885, 9329, 30024.81, 30020.42, 30024.50, 5249, 4636, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:45:00.000000, 30013.50, 30146.00, 30005.25, 30135.00, 12520, 11800, 30074.94, 30095.42, 30075.63, 5483, 7037, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:50:00.000000, 30135.25, 30155.00, 30119.25, 30146.00, 10971, 10140, 30138.88, 30140.08, 30137.13, 5684, 5287, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 08:55:00.000000, 30146.25, 30182.25, 30122.75, 30176.00, 8864, 8154, 30156.81, 30160.33, 30152.50, 4078, 4786, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:00:00.000000, 30175.75, 30188.00, 30155.75, 30177.00, 9237, 8531, 30174.13, 30173.58, 30171.88, 4800, 4437, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:05:00.000000, 30177.00, 30189.75, 30160.75, 30178.75, 6646, 6050, 30176.56, 30176.42, 30175.25, 3267, 3379, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:10:00.000000, 30178.75, 30214.75, 30178.75, 30204.75, 7107, 6179, 30194.25, 30199.42, 30196.75, 3253, 3854, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:15:00.000000, 30206.25, 30217.50, 30193.75, 30198.00, 6194, 5713, 30203.88, 30203.08, 30205.63, 3056, 3138, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:20:00.000000, 30197.75, 30216.75, 30185.25, 30206.00, 6222, 5353, 30201.44, 30202.67, 30201.00, 3010, 3212, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:25:00.000000, 30206.00, 30239.50, 30198.00, 30234.25, 6047, 5473, 30219.44, 30223.92, 30218.75, 2669, 3378, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:30:00.000000, 30233.25, 30266.25, 30227.50, 30262.75, 7623, 6584, 30247.44, 30252.17, 30246.88, 3354, 4269, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 30272.50
2026-8-13, 09:35:00.000000, 30263.00, 30267.50, 30240.25, 30251.75, 5388, 4865, 30255.63, 30253.17, 30253.88, 2993, 2395, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 30269.00, 0.00, 30268.75
2026-8-13, 09:40:00.000000, 30252.00, 30260.25, 30232.50, 30236.50, 5049, 4660, 30245.31, 30243.08, 30246.38, 2595, 2454, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:45:00.000000, 30236.00, 30241.50, 30212.25, 30219.00, 6889, 6334, 30227.19, 30224.25, 30226.88, 3631, 3258, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:50:00.000000, 30218.75, 30228.50, 30208.00, 30226.75, 5234, 4914, 30220.50, 30221.08, 30218.25, 2560, 2674, 30194.50, 0.00, 30194.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 09:55:00.000000, 30226.25, 30227.50, 30198.25, 30199.50, 5978, 5517, 30212.88, 30208.42, 30212.88, 3082, 2896, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:00:00.000000, 30199.25, 30231.50, 30193.75, 30199.00, 6497, 6051, 30205.88, 30208.08, 30212.63, 3211, 3286, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:05:00.000000, 30199.25, 30224.25, 30197.00, 30215.00, 5055, 4761, 30208.88, 30212.08, 30210.63, 2516, 2539, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:10:00.000000, 30214.75, 30228.25, 30206.25, 30217.50, 3837, 3628, 30216.69, 30217.33, 30217.25, 1938, 1899, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:15:00.000000, 30217.50, 30226.75, 30202.00, 30226.00, 4062, 3769, 30218.06, 30218.25, 30214.38, 1985, 2077, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:20:00.000000, 30226.50, 30238.75, 30220.75, 30231.00, 3675, 3529, 30229.25, 30230.17, 30229.75, 1791, 1884, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:25:00.000000, 30231.00, 30236.00, 30179.50, 30188.25, 7373, 6861, 30208.69, 30201.25, 30207.75, 4035, 3338, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:30:00.000000, 30188.75, 30198.50, 30143.25, 30145.75, 6507, 5935, 30169.06, 30162.50, 30170.88, 3576, 2931, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:35:00.000000, 30146.25, 30165.50, 30128.25, 30151.75, 6954, 6437, 30147.94, 30148.50, 30146.88, 3648, 3306, 0.00, 0.00, 0.00, 0.00, 30123.25, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:40:00.000000, 30151.00, 30176.75, 30131.50, 30156.75, 4819, 4534, 30154.00, 30155.00, 30154.13, 2406, 2413, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:45:00.000000, 30156.00, 30156.00, 30126.00, 30139.75, 3965, 3742, 30144.44, 30140.58, 30141.00, 2158, 1807, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:50:00.000000, 30140.00, 30142.00, 30104.50, 30120.00, 5119, 4606, 30126.63, 30122.17, 30123.25, 2694, 2425, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 10:55:00.000000, 30119.25, 30137.00, 30104.00, 30115.50, 4218, 3791, 30118.94, 30118.83, 30120.50, 2122, 2096, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:00:00.000000, 30117.25, 30165.00, 30114.25, 30149.50, 4631, 4345, 30136.50, 30142.92, 30139.63, 2015, 2616, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:05:00.000000, 30150.50, 30172.50, 30150.50, 30164.50, 2748, 2534, 30159.50, 30162.50, 30161.50, 1411, 1337, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:10:00.000000, 30164.50, 30172.25, 30138.50, 30140.75, 2727, 2540, 30154.00, 30150.50, 30155.38, 1530, 1197, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:15:00.000000, 30140.75, 30151.50, 30133.75, 30144.25, 2476, 2314, 30142.56, 30143.17, 30142.63, 1234, 1242, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:20:00.000000, 30144.00, 30168.50, 30137.00, 30165.25, 2581, 2360, 30153.69, 30156.92, 30152.75, 1262, 1319, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:25:00.000000, 30166.00, 30189.00, 30164.00, 30186.50, 3247, 2970, 30176.38, 30179.83, 30176.50, 1515, 1732, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:30:00.000000, 30186.75, 30200.00, 30184.25, 30187.75, 3008, 2766, 30189.69, 30190.67, 30192.13, 1518, 1490, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:35:00.000000, 30187.00, 30194.75, 30168.00, 30176.25, 2681, 2423, 30181.50, 30179.67, 30181.38, 1481, 1200, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:40:00.000000, 30176.75, 30187.75, 30170.00, 30183.00, 2016, 1880, 30179.38, 30180.25, 30178.88, 1047, 969, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:45:00.000000, 30183.25, 30196.00, 30182.50, 30193.00, 1584, 1493, 30188.69, 30190.50, 30189.25, 774, 810, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:50:00.000000, 30192.25, 30203.25, 30181.50, 30181.50, 2361, 2201, 30189.63, 30188.75, 30192.38, 1127, 1234, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 11:55:00.000000, 30181.75, 30193.75, 30176.50, 30193.75, 2397, 2106, 30186.44, 30188.00, 30185.13, 1216, 1181, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:00:00.000000, 30193.75, 30220.00, 30193.25, 30217.75, 3777, 3349, 30206.19, 30210.33, 30206.63, 1745, 2032, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:05:00.000000, 30217.75, 30231.75, 30216.25, 30226.75, 2833, 2654, 30223.13, 30224.92, 30224.00, 1443, 1390, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:10:00.000000, 30227.25, 30232.75, 30224.25, 30226.25, 2071, 1923, 30227.63, 30227.75, 30228.50, 1068, 1003, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:15:00.000000, 30226.25, 30244.00, 30224.75, 30244.00, 2983, 2662, 30234.75, 30237.58, 30234.38, 1335, 1648, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:20:00.000000, 30243.50, 30250.00, 30235.25, 30241.25, 3038, 2847, 30242.50, 30242.17, 30242.63, 1606, 1432, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:25:00.000000, 30241.50, 30245.75, 30235.75, 30237.50, 2023, 1860, 30240.13, 30239.67, 30240.75, 997, 1026, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:30:00.000000, 30237.75, 30244.75, 30230.25, 30233.75, 2295, 2145, 30236.63, 30236.25, 30237.50, 1203, 1092, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:35:00.000000, 30233.75, 30236.50, 30221.50, 30225.25, 2315, 2115, 30229.25, 30227.75, 30229.00, 1230, 1085, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:40:00.000000, 30225.00, 30231.25, 30214.25, 30214.50, 2053, 1949, 30221.25, 30220.00, 30222.75, 1054, 999, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:45:00.000000, 30214.50, 30228.00, 30214.00, 30217.25, 1803, 1732, 30218.44, 30219.75, 30221.00, 898, 905, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:50:00.000000, 30217.50, 30222.25, 30205.25, 30207.00, 2015, 1859, 30213.00, 30211.50, 30213.75, 1094, 921, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 12:55:00.000000, 30207.25, 30219.50, 30203.75, 30204.50, 2090, 1944, 30208.75, 30209.25, 30211.63, 1070, 1020, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:00:00.000000, 30205.00, 30211.75, 30201.50, 30207.25, 2100, 1956, 30206.38, 30206.83, 30206.63, 1097, 1003, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:05:00.000000, 30208.00, 30215.50, 30194.50, 30197.75, 2657, 2378, 30203.94, 30202.58, 30205.00, 1472, 1185, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:10:00.000000, 30197.50, 30204.50, 30189.50, 30201.50, 2132, 2024, 30198.25, 30198.50, 30197.00, 1161, 971, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:15:00.000000, 30201.50, 30207.75, 30193.75, 30195.25, 2013, 1900, 30199.56, 30198.92, 30200.75, 1075, 938, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:20:00.000000, 30194.75, 30200.75, 30181.00, 30184.00, 2854, 2632, 30190.13, 30188.58, 30190.88, 1597, 1257, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:25:00.000000, 30184.00, 30196.00, 30183.00, 30192.00, 2443, 2321, 30188.75, 30190.33, 30189.50, 1240, 1203, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:30:00.000000, 30192.00, 30220.00, 30191.50, 30215.75, 3532, 3301, 30204.81, 30209.08, 30205.75, 1619, 1913, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:35:00.000000, 30215.75, 30222.75, 30212.25, 30221.00, 1982, 1880, 30217.94, 30218.67, 30217.50, 1015, 967, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:40:00.000000, 30220.75, 30237.25, 30216.25, 30229.00, 3059, 2867, 30225.81, 30227.50, 30226.75, 1481, 1578, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:45:00.000000, 30228.50, 30242.75, 30228.25, 30240.00, 2378, 2190, 30234.88, 30237.00, 30235.50, 1196, 1182, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:50:00.000000, 30240.50, 30244.00, 30232.25, 30239.00, 2115, 2032, 30238.94, 30238.42, 30238.13, 1148, 967, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-13, 13:55:00.000000, 30239.25, 30246.00, 30236.25, 30244.25, 1859, 1765, 30241.44, 30242.17, 30241.13, 961, 898, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-14, 08:30:00.000000, 30241.75, 30269.50, 30205.75, 30206.25, 14644, 14016, 30230.81, 30227.17, 30237.63, 7300, 7344, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-14, 08:35:00.000000, 30206.00, 30222.00, 30169.75, 30221.00, 11656, 11004, 30204.69, 30204.25, 30195.88, 5950, 5706, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-14, 08:40:00.000000, 30221.25, 30262.25, 30195.00, 30261.00, 11369, 10802, 30234.88, 30239.42, 30228.63, 5324, 6045, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
