DateTime,Open,High,Low,Close,LegVWAP,DeltaIntensity
2026-07-15 08:58:19,29802.09,29815.00,29791.00,29800.19,0.00,-2.00
2026-07-15 08:58:45,29801.14,29809.50,29798.00,29803.00,0.00,-2.00
2026-07-15 08:59:23,29802.07,29822.50,29796.00,29811.38,0.00,-2.00
2026-07-15 08:59:56,29806.72,29847.00,29806.72,29834.06,0.00,2.00
2026-07-15 09:00:04,29820.39,29847.50,29820.39,29842.44,0.00,3.00
2026-07-15 09:00:25,29831.41,29849.50,29831.41,29842.06,0.00,3.00
2026-07-15 09:00:56,29836.74,29849.75,29834.00,29841.19,0.00,3.00
2026-07-15 09:01:35,29838.96,29854.50,29833.00,29845.38,0.00,2.00
2026-07-15 09:02:07,29842.17,29867.00,29842.17,29856.69,0.00,2.00
2026-07-15 09:02:35,29849.43,29861.75,29835.50,29849.88,0.00,2.00
2026-07-15 09:03:03,29849.65,29871.75,29845.00,29857.44,0.00,2.00
2026-07-15 09:03:35,29853.54,29868.50,29842.75,29855.62,0.00,-2.00
2026-07-15 09:04:32,29854.59,29857.25,29836.00,29844.19,0.00,-2.00
2026-07-15 09:05:13,29849.39,29850.75,29826.25,29838.81,0.00,-2.00
2026-07-15 09:05:59,29844.10,29873.00,29836.25,29854.56,0.00,-2.00
2026-07-15 09:06:37,29849.33,29885.00,29849.33,29877.44,0.00,3.00
2026-07-15 09:06:52,29863.38,29890.25,29863.38,29883.56,0.00,2.00
2026-07-15 09:07:21,29873.47,29891.75,29873.47,29885.25,0.00,3.00
2026-07-15 09:08:08,29879.36,29892.50,29873.00,29884.25,0.00,2.00
2026-07-15 09:08:57,29881.80,29884.25,29858.00,29870.38,0.00,2.00
2026-07-15 09:09:40,29876.09,29876.09,29847.75,29857.06,0.00,2.00
2026-07-15 09:10:23,29866.58,29873.75,29846.50,29856.31,0.00,2.00
2026-07-15 09:11:09,29861.45,29863.75,29837.00,29849.62,0.00,-2.00
2026-07-15 09:11:53,29855.54,29857.00,29836.50,29847.69,0.00,-2.00
2026-07-15 09:12:46,29851.61,29859.25,29836.00,29845.81,0.00,-3.00
2026-07-15 09:13:51,29848.71,29848.71,29816.25,29830.44,0.00,-3.00
2026-07-15 09:14:14,29839.57,29839.57,29806.25,29816.31,0.00,-3.00
2026-07-15 09:14:37,29827.94,29827.94,29799.50,29808.38,0.00,-4.00
2026-07-15 09:15:04,29818.16,29824.50,29799.50,29806.81,0.00,-2.00
2026-07-15 09:15:26,29812.49,29812.49,29787.50,29795.31,0.00,-3.00
2026-07-15 09:15:49,29803.90,29820.00,29788.00,29802.94,0.00,-2.00
2026-07-15 09:16:21,29803.42,29817.00,29795.75,29810.25,0.00,-2.00
2026-07-15 09:17:01,29806.83,29830.75,29806.83,29819.94,0.00,-2.00
2026-07-15 09:17:29,29813.39,29826.50,29806.00,29815.75,0.00,-2.00
2026-07-15 09:18:31,29814.57,29814.57,29791.00,29803.81,0.00,-1.00
2026-07-15 09:19:09,29809.19,29821.50,29795.00,29804.44,0.00,-1.00
2026-07-15 09:20:03,29806.81,29806.81,29767.00,29782.12,0.00,-4.00
2026-07-15 09:20:14,29794.47,29794.47,29760.00,29765.75,0.00,-3.00
2026-07-15 09:20:38,29780.11,29780.11,29749.75,29759.00,0.00,-4.00
2026-07-15 09:21:00,29769.55,29772.50,29749.00,29758.06,0.00,-3.00
2026-07-15 09:21:23,29763.81,29763.81,29743.50,29750.06,0.00,-4.00
2026-07-15 09:21:41,29756.94,29774.75,29747.75,29756.69,0.00,-3.00
2026-07-15 09:22:09,29756.81,29762.25,29740.00,29753.38,0.00,-2.00
2026-07-15 09:22:35,29755.09,29760.75,29734.75,29747.50,0.00,-3.00
2026-07-15 09:23:08,29751.30,29751.30,29725.25,29732.88,0.00,-4.00
2026-07-15 09:23:22,29742.09,29742.09,29701.00,29714.38,0.00,-4.00
2026-07-15 09:23:36,29728.23,29728.23,29698.75,29704.62,0.00,-4.00
2026-07-15 09:23:47,29716.43,29716.43,29695.00,29702.38,0.00,-4.00
2026-07-15 09:24:03,29709.40,29709.40,29670.00,29683.38,0.00,-4.00
2026-07-15 09:24:13,29696.39,29696.39,29662.25,29668.56,0.00,-3.00
2026-07-15 09:24:18,29682.48,29682.48,29655.25,29664.94,0.00,-3.00
2026-07-15 09:24:31,29673.71,29673.71,29655.75,29663.38,0.00,-3.00
2026-07-15 09:24:52,29668.54,29680.00,29662.00,29669.69,0.00,2.00
2026-07-15 09:25:11,29669.11,29679.00,29648.75,29663.81,0.00,2.00
2026-07-15 09:25:25,29666.46,29667.00,29646.50,29659.19,0.00,2.00
2026-07-15 09:25:57,29662.82,29671.25,29649.25,29660.25,0.00,2.00
2026-07-15 09:26:26,29661.54,29664.00,29639.25,29652.88,0.00,2.00
2026-07-15 09:26:48,29657.21,29676.00,29647.75,29660.50,0.00,1.00
2026-07-15 09:27:09,29658.85,29684.00,29656.25,29671.94,0.00,2.00
2026-07-15 09:27:30,29665.39,29690.50,29665.39,29684.56,0.00,3.00
2026-07-15 09:27:52,29674.98,29702.50,29674.98,29693.62,0.00,3.00
2026-07-15 09:28:12,29684.30,29716.75,29684.30,29705.56,0.00,2.00
2026-07-15 09:28:26,29694.93,29707.25,29688.25,29698.25,0.00,2.00
2026-07-15 09:28:53,29696.59,29722.25,29691.50,29706.75,0.00,2.00
2026-07-15 09:29:17,29701.67,29728.50,29701.67,29720.56,0.00,1.00
2026-07-15 09:29:43,29711.12,29726.25,29711.12,29720.00,0.00,1.00
2026-07-15 09:30:14,29715.56,29736.75,29709.00,29724.25,0.00,1.00
2026-07-15 09:30:35,29719.90,29733.25,29701.00,29719.38,0.00,-1.00
2026-07-15 09:30:58,29719.64,29719.64,29693.75,29703.81,0.00,-2.00
2026-07-15 09:31:24,29711.73,29711.73,29680.00,29689.12,0.00,-3.00
2026-07-15 09:31:48,29700.43,29700.43,29663.75,29675.44,0.00,-4.00
2026-07-15 09:32:07,29687.93,29687.93,29646.00,29661.25,0.00,-4.00
2026-07-15 09:32:28,29674.59,29685.50,29657.75,29667.62,0.00,-4.00
2026-07-15 09:32:55,29671.11,29700.25,29666.75,29681.31,0.00,-2.00
2026-07-15 09:33:22,29676.21,29713.75,29676.21,29701.81,0.00,-2.00
2026-07-15 09:34:03,29689.01,29714.00,29687.50,29701.88,29701.30,-2.00
2026-07-15 09:34:36,29695.44,29700.00,29684.00,29693.94,29696.39,-2.00
2026-07-15 09:35:26,29694.69,29701.75,29665.00,29685.50,29690.49,-2.00
2026-07-15 09:36:01,29690.10,29690.10,29647.75,29661.75,29682.82,-4.00
2026-07-15 09:36:37,29675.92,29675.92,29627.00,29640.69,29674.83,-4.00
2026-07-15 09:36:57,29658.30,29658.30,29615.25,29624.81,29666.60,-4.00
2026-07-15 09:37:04,29641.56,29641.56,29615.00,29620.19,29659.95,-4.00
2026-07-15 09:37:29,29630.87,29633.75,29612.25,29620.38,29655.17,-4.00
2026-07-15 09:37:58,29625.62,29625.62,29599.75,29609.56,29649.76,-4.00
2026-07-15 09:38:12,29617.59,29617.59,29597.50,29604.25,29645.30,-2.00
2026-07-15 09:38:30,29610.92,29625.00,29601.75,29610.31,29642.45,-1.00
2026-07-15 09:39:02,29610.62,29612.75,29588.75,29602.69,29638.75,-2.00
2026-07-15 09:39:20,29606.65,29611.75,29587.00,29601.12,29635.62,-2.00
2026-07-15 09:39:45,29603.89,29611.00,29598.50,29605.25,29634.77,-2.00
